yt_channel_id (S),yt_published_at (S),yt_track_id (S),yt_track_name (S),spotify_found_time (S),spotify_playlist (S),spotify_uri (S)
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-16T11:16:27.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnRaTzBZd21TSEVN,Palomatic - Foaming Waves (Mushroom Now! Remix),2019-11-02T12:57:34.486665+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:5bSWbwDR4S8Q1mAYwumilu
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-16T11:37:30.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnl5MGswcVUxMXJj,Ballet Mecanico - On The Edge (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-16T12:14:44.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjVWM3BiQURfUkVJ,Wasabe - Mind Gate (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-16T12:38:59.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjI5cktzeDFOLXpr,Mega 'Lo Mania - Circulation (1995),2019-12-01T04:59:51.379305+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:6d017pP7d1BH7L3XRjSFlw
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-16T13:04:49.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk0wb01RenBCZUF3,Mushroom Now! - Auroral Heat (Subvoice Electronic Music Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-16T13:25:48.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlVSNXNqRVdDVi1r,Stryke - Acid Musique (Original Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-16T13:47:43.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnRJek1rZlFWZkpr,Resistance D. - Flashing Teardrops (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-16T13:47:53.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlRYSEljWUZ0clhz,"Cherry Moon Trax - Plastic Body, Liquid Mind (1994)",,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-16T14:26:23.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkU0M0s2NVl1TGVR,Vinyl Blair - Mountain Mist (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-16T16:37:30.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjAza29kd19UZ0Jj,Mono Junk - Beyond The Darkness (1992),2019-12-01T04:59:52.799312+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:319JKdBALClNL9zdmzAXwn
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-16T17:02:45.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlBmS3ROcy0tRnVJ,Roman vs. M/S/O - Make You Move (Sterac Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-16T17:24:08.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnFJRHZnaExGRHY0,The Bionaut - Everybody Is Kissing Everyone (M.D. Colours Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-22T22:06:26.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmtGUHRSelh1Vldv,Terry Lee Brown Jr. - The Music (1997),2019-12-01T04:59:53.699285+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:12tVV57qscZiUkWod5kolB
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-22T22:41:25.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjhSUlc5aVctcEhV,Optic Eye - Crystal Moon (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-22T22:41:55.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjhHaWItdXhSRHFV,Nihilist - Sunbeam From Fornax 4 (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-22T23:09:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlBrX3RmMWl1blYw,Star Wash - Disco Fans (Headman Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-22T23:26:23.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkZyVGJWeEFvbzFB,Optic Eye - Flight (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T00:31:19.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlZkVk1SMjZ1VC0w,From Time To Time - Through Traffic (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T00:50:57.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlMzUDVnbTRyY2tF,Atom Heart - Spadix (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T01:08:25.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlZHTUQzQzdwUDFF,Optic Eye - Crash (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T01:24:30.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkxQUExWU1hCcGZv,Nihilist - Crying Sea (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T01:40:05.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLndqU2ZTOVhfbDA4,Optica - Macrorobotic (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T01:54:08.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmdBRVJXcWZRUzhF,Optica - Somniferum (Rainbow Reconstruction Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T02:09:59.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkxjZGxQUWtfbnZR,Optic Eye - Strange And Unusual (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T07:35:17.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjQtdjFWa1Z4ajJV,Nihilist - Amino Acid (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T08:04:33.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkx4SG5vZ2FQUWMw,Psychedelic Mule Train - Dreamcatcher,,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T08:48:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjdzSkkyYWFpNkVN,Optic Eye - Far Out Race (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T09:19:31.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm53ZlhYRldRWWI4,Mama Indica - Talking Souls (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T09:39:14.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkRRTzAxbVZ3dXFF,Nihilist - Vibrations Of Love Penetrate The Infinity Of Time And Space (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T10:21:51.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkxIVjkyRGI3VmZJ,Optic Eye - Chain Reaction (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T10:53:55.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkRKcDFhRHR5cFM4,Technova - Delta (hypnotic Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T11:43:17.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmFWclFJTTBBZGlV,Optic Eye - On The Other Side (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T12:03:12.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLncxMFV2dXl2cS1r,Pino & Wildjamin - Compress It (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T12:19:46.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlFNbHJFaDNpTjJN,Harmon Eyes - Iodine Sky (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-23T12:34:29.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkJVcmhyRzM4WTdz,Harmon Eyes - Desert Landscape (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-24T00:01:39.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmc2OHRpbzlZakQ0,Optica - Evolute (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-24T00:43:07.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk9ud0w3QXYtZVNR,Planet Love - Mya (1996),2019-12-01T04:59:58.039333+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:3dxK7l1RwJzjxJuLWaH1Mb
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-24T01:51:45.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlU2UWNvdU9ka1Vn,Optica - Circular Cube (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-24T02:08:28.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmFFRlBGeUVYYlVr,Transfinite - Funkyspice (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-24T02:26:59.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjhFeFo5ZTNNZ2pn,Optica - Dueterium (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-24T03:17:14.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlYtcFZMN3I0ckNj,Planet Love - Scander (1996),2019-12-01T04:59:59.139287+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:2lBos1NKUI76tMksclAmB9
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-24T03:39:22.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLl80dFc0SjNsX3BN,Animation - Rapid Access (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-24T09:31:44.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnZNVW1VeHBZWDRN,Optica - Spaced Bong Baby (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-25T10:43:10.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLks3MlJjTjRnVlFR,Sequential - Saturn Cruises (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-26T13:51:30.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmFGcno0dkFFcU44,Dreg - Up That Hill (2000 And One Edit),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-27T00:39:31.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnJuQWM4QWxhcEU0,Unreal Project - Overture (1998),2019-12-01T05:00:00.399331+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:5EHUmLjDZjqiZCwQs4iWOJ
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-27T00:56:58.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmJmSzZmX3NQNjEw,Unreal Project - Metasix (1998),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-27T01:33:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnQ5cVlZSEZfMDdj,Ege Bam Yasi - Bubble (Active Ingredients Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-27T02:06:38.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlRudVNEbjRjeF84,E-Rection - Colonisation Of Space (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-27T02:27:55.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkJJOU9wSkwxOHVF,E-Rection - Colonisation Of Space (Maria Sabinas Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-27T02:47:59.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmhyM2RrOWZnV2Iw,Orac - Oracle (1995),2019-12-01T05:00:01.959435+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:76EBDn8Jm2K0EsWb4I25py
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-29T09:07:11.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmNEVUpWTk0tRjhN,Sensurreal - Heart Perfectly Clear (hypnotic's Perfectly Edited Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-29T09:29:10.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjJjQWdNNGlzcnl3,Deep Space Organisms - Inner Moment (2002),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-29T10:06:27.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmNyMnU0a0dyU0NZ,Q-Lab - Q3 (Live Recorded),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-11-29T10:52:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlVYNWhtRWhUb2hv,Drawing Future Life - The Day Of Return (With Dolphins),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-12-02T19:39:17.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnZQZksyRTlSYk9V,Zyon - Raindrops (Red Rain Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2010-12-14T19:44:07.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLko5eC10eEV4VVhV,T'N'I - Your Dreams (Thomastic Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-05T18:22:42.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLko3eVYtM01kTDZR,Remy Verheyen - Sweep Of Distortion (1995),2019-12-01T05:00:04.059285+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:13flnZVgpLlpD5FcnazSc7
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-14T01:21:47.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmFyNWVKTkdXRG9v,Stargarden - Millenia,2019-11-02T12:57:44.708795+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:4PBCD9aS6BcS48iqS1sFng
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-14T06:19:12.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnZ2WXFEalVEMVhV,In State Of Flux - Maybe Water (hypnotic Upstream Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-14T22:57:16.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmhYUlFoaC1BaVVB,Ultrabass - Princess Yuki (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-14T23:23:50.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkd0dmg3Nm0xSjY0,Ultrabass - Beyond The Clouds (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-14T23:39:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjFOMDluMVB0ZHVz,Ian Pooley - The Times (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-15T00:18:49.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk5zTlpXdklhQ3FZ,Ultrabass - Silver Lines (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-15T00:42:53.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlZCbGpCS1RJUlZR,Ultrabass - Iskender (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-15T00:54:37.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlRxUmR3NVdZQVd3,Envoy - Sexdrive (Hi Sexdrive Mix),2019-11-02T12:57:46.376311+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:6n7Rm3uGR7xjjI0M0sge6N
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-15T01:03:49.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmV0R3g1QUVxMFVv,Ian Pooley - Phoenix (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-15T01:18:43.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk1TYmU2UkNWa0d3,Ian Pooley - Cirrus (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-15T01:38:38.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmRiQzFJTGVwMjM4,Jay Ray - Nightvisions (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-15T02:27:26.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmo0RldveUtDQVVz,Dune - Will I Dream? (1994),2019-12-01T05:00:07.659311+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:4Ri2roJQk6R7FHZSd7t8E4
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-15T03:14:53.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlROQkwwdUtLNFk0,Amorph - Mind Adaption (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-17T05:59:29.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnFDVk9VeXMtSHJN,Revelation - First Power (Computer Take Over Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-17T06:12:29.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlFkTkMzQ0x4bmlF,Andromatic - Let The Spirit Move You (1992),2019-12-01T05:00:08.863354+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:7AkgHLyx47yHpjVRAeQYlF
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-17T06:28:03.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkhQXzZKUHRQUnlB,Real Animation - More (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-17T06:45:19.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkRiVC0yRzJGZFV3,Source - Mental Resurrection (1992),2019-12-01T05:00:09.639310+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:2Czbe2wiIMtnBxbGdzFVRN
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-17T06:54:03.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlBtR1NYbU1CQ2dz,Omnivore - Meteorology (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-17T07:07:23.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLi1LeGMtb041WTF3,Cre8ors - Elevation (1992),2019-12-01T05:00:10.419331+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:3BiXqYOcESPoFfsNuncfPs
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-19T03:15:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjlidzU0V1JVVUVV,Midi Rain - Amen (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-19T03:47:25.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmd1TFJOc2NWMTNj,Samuel L Presents Thee Echo Headz - Off The Wall (2003),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-19T03:59:14.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnBXM0tEaTBRalFZ,Midi Rain - Fire (Original Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-19T04:10:52.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlh0eTM1NHpHUndF,Midi Rain - Shine (Original J. Saul Kane Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-19T04:38:10.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnFla3pvZWVaNGpF,O-Zone - Please Hold Your Fire (1997),2019-12-01T05:00:11.679310+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:4CtwINdMilE8dMWMumixrd
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-19T05:27:55.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlBBOUtVWHAtXzZn,V-Tech - Mystique (1997),2019-12-01T05:00:12.519339+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:6OkJZH9eF8el0Y05hWtnUh
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-19T09:49:36.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmZHaDlySVRDZXR3,Hai Lee - Dreaming (1997),2019-12-01T05:00:13.399380+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:5d4QBQqiJVmStTlQY0EHH0
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-19T20:48:56.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLldTU2laZW5SV0w4,Gult Dep - Technology Sky (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-19T22:35:12.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnJzWHVZTXR4bmlN,Sansopaksa - Structural Frequency Alignment Part 1,,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-20T07:27:32.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjFhd1Q2ZTFucHdV,Junjaman - Pentatone,,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-20T07:50:16.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnEyQnAyU2U0cUxr,Frr Hive - Knife (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-20T09:01:13.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLncybkMzQ3daN2hJ,Kiyoshi Hazemoto - Dawn Of Rainland (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-20T09:52:57.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnJzcTNvdlNNa1dj,Mosca Sound - Storm (Relentless Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-20T11:16:24.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmdwMnlEc1JoVmxn,Dr. Frequency - Nu Dreamin' (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-20T11:28:54.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkxwX2J3RVBhcWww,Mind Design - Inner Space (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-20T11:41:03.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmtSQmlEUklJVjhz,Passarani & Monteduro - Cohesion (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-20T11:52:19.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk5pNGJHQTlwOGxF,Mind Design - Jupiter (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-20T12:15:58.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLl9Oa0tCYklGT3Rz,Biochip C. - Saturating (1994),2019-12-01T05:00:16.239375+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:46Siw3mtZVjZL68dGs3RJj
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-20T12:33:26.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLldYT1VmT3JxQXBR,Mind Design - Phonetic (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-20T23:32:36.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjdpcTZXZ1UySTdF,Biochip C. - I Never Promised You A Datajack (1994),2019-12-01T05:00:17.319310+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:0RevKNt5kWg0xdzNEwzjkA
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-20T23:49:11.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmhHWnZORHh1R25F,DJ's Inside - That Feeling (Trance Deep Prospective),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-21T10:56:17.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmpuN21kdzVPeUdB,Astralasia - Secret Samanta (1996),2019-12-01T05:00:18.619325+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:5IbkmOzg9AjOUFrDgcLLiJ
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-21T11:19:09.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkRKUEk3bDVac0Y4,Fingers Inc. - Can You Feel It (In Our House),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-21T11:56:52.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmRnRDFkQTQyUm5r,Astralasia - Seventh Wander (1995),2019-12-01T05:00:19.419282+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:3x0H7FkT1lfkgvy5V99L0w
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-21T12:28:00.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmNNMzdTczFrRjc0,Ken Inaoka - Deep Inside Of Me (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-21T12:55:59.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjBlaEZpM2FiQXZZ,Astralasia - Tantric Afterglow (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-21T13:08:53.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnJNdDlqNmpkQl9J,Astralasia - God Forms On The Astral (1996),2019-12-01T05:00:20.379349+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:1XPKLzEF1QaAo5bbrwzVCo
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-21T13:41:33.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmMtQ1pEcE9OSllV,Astralasia - Zero Celsius (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-21T14:20:27.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk1JeW5YZVRwMXJF,Astralasia - Bhagwash (1995),2019-12-01T05:00:21.199327+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:31yiA7fj38wr5iWomW7Jhw
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-21T14:41:34.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmhKRWpxRVZCTmNz,Doof - H20m (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-21T15:31:13.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkc0QmhJZDgtd1Fj,Astralasia - Astral Vision (hypnotic Part Of The Vision),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-21T15:55:49.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmR2YTZ0aUMyQXVn,Astralasia - Platform 8 (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2011-01-21T16:33:00.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkZDZ3JtQnNkbktr,Bulu - Silicon Shepherd (1994),,,
